,open,high,low,close,adjclose,volume,ticker
2021-12-31,60.43000030517578,60.7599983215332,60.119998931884766,60.38999938964844,59.918060302734375,12307200,C
2022-01-03,61.18000030517578,63.61000061035156,61.11000061035156,63.099998474121094,62.60688018798828,30508500,C
2022-01-04,64.05999755859375,64.7300033569336,63.540000915527344,63.59000015258789,63.09305191040039,30303600,C
2022-01-05,64.0999984741211,64.41000366210938,62.779998779296875,62.849998474121094,62.35883331298828,25149100,C
2022-01-06,64.22000122070312,65.30999755859375,63.5099983215332,64.91000366210938,64.40274047851562,33334200,C
2022-01-07,65.18000030517578,66.55000305175781,65.18000030517578,65.77999877929688,65.26593780517578,26548200,C
2022-01-10,66.45999908447266,66.9800033569336,65.22000122070312,66.02999877929688,65.51398468017578,28693700,C
2022-01-11,66.37999725341797,67.27999877929688,66.16999816894531,67.11000061035156,66.58554077148438,23453000,C
2022-01-12,67.77999877929688,68.6500015258789,66.91999816894531,67.27999877929688,66.75421142578125,27976200,C
2022-01-13,67.52999877929688,68.44000244140625,67.0199966430664,67.77999877929688,67.25030517578125,29222000,C
2022-01-14,65.36000061035156,67.08000183105469,65.08000183105469,66.93000030517578,66.40695190429688,35994400,C
2022-01-18,66.69000244140625,66.83999633789062,65.0999984741211,65.30000305175781,64.78968811035156,26353600,C
2022-01-19,65.66000366210938,65.66000366210938,63.970001220703125,64.23999786376953,63.73796844482422,22817100,C
2022-01-20,64.29000091552734,65.44999694824219,63.70000076293945,64.45999908447266,63.95625305175781,22794100,C
2022-01-21,63.9900016784668,64.44999694824219,62.75,63.27000045776367,62.775550842285156,28637900,C
2022-01-24,61.5099983215332,62.79999923706055,60.029998779296875,62.70000076293945,62.21000671386719,38601700,C
2022-01-25,61.970001220703125,64.45999908447266,61.130001068115234,64.11000061035156,63.60898971557617,34371100,C
2022-01-26,64.69999694824219,65.77999877929688,63.869998931884766,64.75,64.24398803710938,31803400,C
2022-01-27,65.22000122070312,65.8499984741211,63.900001525878906,64.1500015258789,63.648677825927734,24674000,C
2022-01-28,63.619998931884766,64.70999908447266,62.83000183105469,64.69000244140625,64.18445587158203,20953500,C
2022-01-31,64.01000213623047,65.25,63.599998474121094,65.12000274658203,64.61109924316406,23067400,C
2022-02-01,65.44000244140625,66.69000244140625,65.04000091552734,66.55999755859375,66.03984069824219,26868400,C
2022-02-02,66.3499984741211,66.80000305175781,65.58000183105469,66.2300033569336,65.7124252319336,18194200,C
2022-02-03,66.26000213623047,66.37999725341797,65.02999877929688,65.26000213623047,64.75,18219100,C
2022-02-04,65.04000091552734,66.66000366210938,64.83999633789062,66.08000183105469,66.08000183105469,23267900,C
2022-02-07,66.08999633789062,66.79000091552734,65.5,66.36000061035156,66.36000061035156,20081600,C
2022-02-08,67.05999755859375,67.97000122070312,66.5999984741211,67.12000274658203,67.12000274658203,23191000,C
2022-02-09,67.41000366210938,68.19000244140625,67.13999938964844,67.83999633789062,67.83999633789062,20902700,C
2022-02-10,67.94999694824219,68.55000305175781,67.22000122070312,67.5,67.5,22522300,C
2022-02-11,67.25,69.11000061035156,66.5999984741211,67.1500015258789,67.1500015258789,27226700,C
2022-02-14,66.87000274658203,67.22000122070312,65.81999969482422,66.45999908447266,66.45999908447266,24544000,C
2022-02-15,67.16000366210938,67.4800033569336,66.52999877929688,67.0,67.0,15487600,C
2022-02-16,66.54000091552734,67.43000030517578,66.43000030517578,66.94999694824219,66.94999694824219,13067400,C
2022-02-17,66.33000183105469,66.63999938964844,64.20999908447266,64.70999908447266,64.70999908447266,23150000,C
2022-02-18,64.11000061035156,64.97000122070312,63.70000076293945,64.13999938964844,64.13999938964844,18114800,C
2022-02-22,63.06999969482422,64.36000061035156,63.06999969482422,63.88999938964844,63.88999938964844,19057000,C
2022-02-23,64.41999816894531,64.76000213623047,63.040000915527344,63.220001220703125,63.220001220703125,17563500,C
2022-02-24,60.4900016784668,61.060001373291016,58.369998931884766,60.66999816894531,60.66999816894531,46453500,C
2022-02-25,61.310001373291016,62.88999938964844,61.0099983215332,61.97999954223633,61.97999954223633,30518900,C
2022-02-28,59.93000030517578,60.41999816894531,58.400001525878906,59.22999954223633,59.22999954223633,48160000,C
2022-03-01,58.38999938964844,59.31999969482422,57.91999816894531,58.59000015258789,58.59000015258789,51389000,C
2022-03-02,56.970001220703125,59.86000061035156,55.93000030517578,59.560001373291016,59.560001373291016,60206500,C
2022-03-03,58.75,58.9900016784668,56.9900016784668,57.619998931884766,57.619998931884766,54027300,C
2022-03-04,55.90999984741211,56.65999984741211,55.189998626708984,56.59000015258789,56.59000015258789,54263000,C
2022-03-07,55.029998779296875,56.27000045776367,54.06999969482422,55.54999923706055,55.54999923706055,49710700,C
2022-03-08,56.560001373291016,57.290000915527344,54.7599983215332,54.869998931884766,54.869998931884766,43858100,C
