,open,high,low,close,adjclose,volume,ticker
2021-12-31,342.3299865722656,343.94000244140625,341.05999755859375,342.8900146484375,342.0180969238281,1004700,DE
2022-01-03,344.0,350.29998779296875,343.989990234375,350.1099853515625,349.2196960449219,1570700,DE
2022-01-04,354.1099853515625,373.75,352.7099914550781,371.2900085449219,370.34588623046875,3034100,DE
2022-01-05,373.0400085449219,386.54998779296875,371.7799987792969,372.04998779296875,371.1039123535156,3310100,DE
2022-01-06,374.510009765625,378.42999267578125,368.239990234375,376.3599853515625,375.4029541015625,1600700,DE
2022-01-07,376.8699951171875,382.0,376.67999267578125,378.6499938964844,377.6871337890625,1791700,DE
2022-01-10,381.2699890136719,385.8900146484375,373.989990234375,379.8599853515625,378.89404296875,2120000,DE
2022-01-11,382.8800048828125,383.5299987792969,375.739990234375,380.54998779296875,379.5823059082031,1249900,DE
2022-01-12,382.29998779296875,383.8599853515625,372.5199890136719,376.25,375.2932434082031,1458900,DE
2022-01-13,378.67999267578125,384.20001220703125,378.5799865722656,380.3900146484375,379.4227294921875,1325100,DE
2022-01-14,376.6600036621094,380.0799865722656,373.489990234375,379.55999755859375,378.5948181152344,1309400,DE
2022-01-18,380.6400146484375,388.0,379.5,383.9100036621094,382.93377685546875,2685500,DE
2022-01-19,387.239990234375,388.1000061035156,374.6099853515625,375.8999938964844,374.9441223144531,1919100,DE
2022-01-20,375.6000061035156,380.1000061035156,365.8800048828125,366.9800109863281,366.0468444824219,2014300,DE
2022-01-21,367.5899963378906,371.1099853515625,359.8599853515625,364.2799987792969,363.35369873046875,1493300,DE
2022-01-24,356.57000732421875,365.54998779296875,347.010009765625,364.0299987792969,363.10430908203125,2251800,DE
2022-01-25,358.17999267578125,370.260009765625,350.79998779296875,368.2200012207031,367.2836608886719,2511900,DE
2022-01-26,369.3800048828125,380.7900085449219,366.5400085449219,372.239990234375,371.2934265136719,2296100,DE
2022-01-27,375.69000244140625,382.8800048828125,370.45001220703125,375.9599914550781,375.00396728515625,2030000,DE
2022-01-28,372.1199951171875,377.1400146484375,364.5400085449219,373.7900085449219,372.8395080566406,2100300,DE
2022-01-31,374.0,376.7900085449219,367.0199890136719,376.3999938964844,375.44287109375,2191600,DE
2022-02-01,375.0,379.54998779296875,371.0299987792969,377.8800048828125,376.9190979003906,1622500,DE
2022-02-02,378.57000732421875,379.69000244140625,366.8699951171875,374.4800109863281,373.52777099609375,1642900,DE
2022-02-03,371.3500061035156,376.9100036621094,369.8299865722656,370.8900146484375,369.9468994140625,893700,DE
2022-02-04,368.1400146484375,372.7900085449219,363.5400085449219,369.489990234375,368.5504455566406,1102400,DE
2022-02-07,370.32000732421875,374.510009765625,368.70001220703125,372.20001220703125,371.2535705566406,1087300,DE
2022-02-08,376.3999938964844,391.9599914550781,374.2300109863281,389.8800048828125,388.88861083984375,2647500,DE
2022-02-09,392.5,399.6300048828125,392.5,395.3999938964844,394.3945617675781,1630400,DE
2022-02-10,392.79998779296875,399.2099914550781,390.0899963378906,393.1499938964844,392.1502685546875,1402300,DE
2022-02-11,394.2699890136719,399.7300109863281,387.32000732421875,392.6700134277344,391.6715087890625,2390200,DE
2022-02-14,394.1099853515625,397.69000244140625,383.95001220703125,387.260009765625,386.2752685546875,1799900,DE
2022-02-15,390.75,396.0,389.04998779296875,393.3999938964844,392.3996276855469,1590800,DE
2022-02-16,391.4599914550781,394.0400085449219,385.4100036621094,390.55999755859375,389.5668640136719,2174900,DE
2022-02-17,386.5299987792969,390.67999267578125,379.1000061035156,380.5299987792969,379.5623779296875,2570300,DE
2022-02-18,379.7699890136719,392.9599914550781,366.0,369.1000061035156,368.16143798828125,3729400,DE
2022-02-22,365.2300109863281,370.4700012207031,352.2099914550781,353.7799987792969,352.8804016113281,2359000,DE
2022-02-23,355.0,355.989990234375,337.260009765625,337.5199890136719,336.6617126464844,3068300,DE
2022-02-24,329.07000732421875,343.7900085449219,326.75,342.760009765625,341.888427734375,3599900,DE
2022-02-25,342.70001220703125,348.30999755859375,338.0,346.9800109863281,346.0976867675781,3424600,DE
2022-02-28,348.0,362.3900146484375,346.0,360.0199890136719,359.1045227050781,3264700,DE
2022-03-01,361.1199951171875,361.8699951171875,350.6099853515625,358.6499938964844,357.7380065917969,2863200,DE
2022-03-02,360.7799987792969,381.2200012207031,360.3900146484375,375.9800109863281,375.0239562988281,2564200,DE
