,open,high,low,close,adjclose,volume,ticker
2021-12-31,21.81999969482422,21.940000534057617,20.520000457763672,20.639999389648438,20.639999389648438,4686700,MTTR
2022-01-03,21.045000076293945,21.200000762939453,19.3700008392334,19.610000610351562,19.610000610351562,7922600,MTTR
2022-01-04,19.600000381469727,19.950000762939453,17.770000457763672,18.219999313354492,18.219999313354492,10294100,MTTR
2022-01-05,18.035999298095703,18.170000076293945,15.550000190734863,15.729999542236328,15.729999542236328,14001900,MTTR
2022-01-06,15.989999771118164,17.030000686645508,14.9399995803833,16.299999237060547,16.299999237060547,13944600,MTTR
2022-01-07,16.299999237060547,16.829999923706055,15.354999542236328,15.609999656677246,15.609999656677246,7122900,MTTR
2022-01-10,15.470000267028809,15.9399995803833,14.550000190734863,15.880000114440918,15.880000114440918,6259000,MTTR
2022-01-11,16.209999084472656,17.299999237060547,15.699999809265137,16.389999389648438,16.389999389648438,7736000,MTTR
2022-01-12,16.8799991607666,17.155000686645508,15.010000228881836,15.0600004196167,15.0600004196167,10366400,MTTR
2022-01-13,15.25,15.270000457763672,14.0600004196167,14.119999885559082,14.119999885559082,8905900,MTTR
2022-01-14,13.960000038146973,14.350000381469727,12.979999542236328,13.34000015258789,13.34000015258789,11366200,MTTR
2022-01-18,13.46500015258789,13.739999771118164,12.760000228881836,12.890000343322754,12.890000343322754,8898100,MTTR
2022-01-19,12.779999732971191,12.899999618530273,11.850000381469727,11.90999984741211,11.90999984741211,19925500,MTTR
2022-01-20,12.210000038146973,12.5600004196167,11.119999885559082,11.220000267028809,11.220000267028809,13552400,MTTR
2022-01-21,10.989999771118164,11.0,10.0,10.329999923706055,10.329999923706055,16032200,MTTR
2022-01-24,9.579999923706055,10.479999542236328,9.0,10.4399995803833,10.4399995803833,17219100,MTTR
2022-01-25,10.0,10.760000228881836,9.369999885559082,10.390000343322754,10.390000343322754,15418600,MTTR
2022-01-26,11.005999565124512,11.09000015258789,9.359999656677246,9.5600004196167,9.5600004196167,22213800,MTTR
2022-01-27,9.75,9.770000457763672,8.260000228881836,8.4399995803833,8.4399995803833,23469700,MTTR
2022-01-28,8.470000267028809,8.609999656677246,7.5,8.510000228881836,8.510000228881836,20971700,MTTR
2022-01-31,8.649999618530273,10.09000015258789,8.579999923706055,9.729999542236328,9.729999542236328,16722900,MTTR
