,open,high,low,close,adjclose,volume,ticker
2021-12-31,28.3799991607666,29.18000030517578,28.3799991607666,28.90999984741211,28.659263610839844,1127700,IGT
2022-01-03,29.100000381469727,29.829999923706055,28.93000030517578,29.020000457763672,28.768310546875,1085200,IGT
2022-01-04,29.479999542236328,29.479999542236328,28.43000030517578,28.809999465942383,28.560129165649414,1044400,IGT
2022-01-05,28.950000762939453,28.950000762939453,27.280000686645508,27.530000686645508,27.29123306274414,1332400,IGT
2022-01-06,27.989999771118164,29.649999618530273,27.68000030517578,29.350000381469727,29.095447540283203,1863800,IGT
2022-01-07,29.139999389648438,29.850000381469727,28.770000457763672,29.0,28.74848175048828,956800,IGT
2022-01-10,28.59000015258789,28.969999313354492,27.979999542236328,28.809999465942383,28.560129165649414,1507500,IGT
2022-01-11,28.739999771118164,29.09000015258789,28.350000381469727,28.739999771118164,28.490737915039062,1057400,IGT
2022-01-12,29.149999618530273,29.309999465942383,27.989999771118164,28.0,27.757156372070312,1490600,IGT
2022-01-13,28.0,28.81999969482422,27.84000015258789,27.899999618530273,27.658021926879883,1053900,IGT
2022-01-14,27.8799991607666,28.43000030517578,27.209999084472656,27.959999084472656,27.71750259399414,947900,IGT
2022-01-18,27.559999465942383,28.549999237060547,27.450000762939453,27.940000534057617,27.697675704956055,1893000,IGT
2022-01-19,27.889999389648438,28.049999237060547,26.950000762939453,27.049999237060547,26.815393447875977,1753100,IGT
2022-01-20,27.170000076293945,27.90999984741211,26.729999542236328,26.75,26.51799774169922,1542300,IGT
2022-01-21,26.610000610351562,26.75,25.170000076293945,25.34000015258789,25.12022590637207,3026300,IGT
2022-01-24,24.770000457763672,26.360000610351562,23.8700008392334,26.25,26.0223331451416,2631900,IGT
2022-01-25,25.8799991607666,27.059999465942383,25.639999389648438,26.600000381469727,26.369298934936523,1372200,IGT
2022-01-26,27.25,27.75,26.0,26.09000015258789,25.86372184753418,1396800,IGT
2022-01-27,26.450000762939453,26.889999389648438,25.149999618530273,25.209999084472656,24.991352081298828,1532200,IGT
2022-01-28,25.739999771118164,26.350000381469727,24.670000076293945,26.219999313354492,25.99259376525879,1518700,IGT
2022-01-31,25.950000762939453,26.790000915527344,25.850000381469727,26.770000457763672,26.537824630737305,1268500,IGT
2022-02-01,26.780000686645508,27.670000076293945,26.540000915527344,27.639999389648438,27.400278091430664,1168800,IGT
2022-02-02,27.469999313354492,27.670000076293945,26.969999313354492,27.389999389648438,27.15244483947754,1209100,IGT
2022-02-03,27.030000686645508,27.899999618530273,26.329999923706055,26.440000534057617,26.21068572998047,1521800,IGT
2022-02-04,26.40999984741211,27.610000610351562,26.18000030517578,27.5,27.261491775512695,951200,IGT
2022-02-07,27.6299991607666,28.649999618530273,27.5,28.450000762939453,28.2032527923584,1268600,IGT
2022-02-08,28.450000762939453,28.950000762939453,28.139999389648438,28.790000915527344,28.54030418395996,1167600,IGT
