,open,high,low,close,adjclose,volume,ticker
2021-12-31,48.029998779296875,48.36000061035156,47.84000015258789,47.97999954223633,47.765533447265625,12649300,WFC
2022-01-03,48.93000030517578,50.810001373291016,48.91999816894531,50.72999954223633,50.50324249267578,38978100,WFC
2022-01-04,51.58000183105469,53.150001525878906,51.52000045776367,52.75,52.51421356201172,43855100,WFC
2022-01-05,52.91999816894531,53.13999938964844,52.0,52.290000915527344,52.056270599365234,35072600,WFC
2022-01-06,53.150001525878906,53.66999816894531,52.65999984741211,53.630001068115234,53.390281677246094,29720800,WFC
2022-01-07,53.86000061035156,55.189998626708984,53.79999923706055,54.77000045776367,54.525184631347656,35149300,WFC
2022-01-10,55.5,56.060001373291016,54.47999954223633,55.349998474121094,55.10259246826172,34733500,WFC
2022-01-11,55.560001373291016,56.130001068115234,55.22999954223633,56.060001373291016,55.80942153930664,25073700,WFC
2022-01-12,56.40999984741211,56.709999084472656,55.7599983215332,56.400001525878906,56.14789962768555,34159400,WFC
2022-01-13,56.599998474121094,57.18000030517578,55.7599983215332,56.0,55.74968719482422,34037300,WFC
2022-01-14,56.849998474121094,58.869998931884766,56.38999938964844,58.060001373291016,57.800479888916016,56739600,WFC
2022-01-18,57.720001220703125,58.11000061035156,56.5099983215332,56.689998626708984,56.43659973144531,41689600,WFC
2022-01-19,57.11000061035156,57.68000030517578,55.470001220703125,55.56999969482422,55.32160949707031,34970200,WFC
2022-01-20,55.720001220703125,56.380001068115234,54.90999984741211,55.0,54.75415802001953,26972800,WFC
2022-01-21,54.5,55.0,53.130001068115234,53.66999816894531,53.43009948730469,38357600,WFC
2022-01-24,52.72999954223633,53.4900016784668,51.18000030517578,53.31999969482422,53.0816650390625,48451400,WFC
2022-01-25,52.66999816894531,53.72999954223633,51.54999923706055,53.59000015258789,53.350460052490234,40858700,WFC
2022-01-26,53.90999984741211,54.91999816894531,53.43000030517578,54.13999938964844,53.89799880981445,39687100,WFC
2022-01-27,54.599998474121094,55.5099983215332,53.22999954223633,53.7599983215332,53.51969909667969,34209200,WFC
2022-01-28,53.61000061035156,54.220001220703125,52.77000045776367,54.189998626708984,53.947776794433594,35519700,WFC
2022-01-31,53.81999969482422,54.04999923706055,53.029998779296875,53.79999923706055,53.55952072143555,34657500,WFC
2022-02-01,54.720001220703125,55.810001373291016,53.9900016784668,55.599998474121094,55.35147476196289,35870200,WFC
2022-02-02,55.27000045776367,56.04999923706055,54.959999084472656,55.93000030517578,55.68000030517578,29037100,WFC
2022-02-03,55.84000015258789,56.290000915527344,54.72999954223633,55.16999816894531,55.16999816894531,25227400,WFC
2022-02-04,56.040000915527344,57.040000915527344,55.470001220703125,56.33000183105469,56.33000183105469,33622100,WFC
2022-02-07,56.40999984741211,57.88999938964844,55.90999984741211,57.33000183105469,57.33000183105469,37480100,WFC
2022-02-08,58.0,58.97999954223633,57.79999923706055,58.75,58.75,39099600,WFC
2022-02-09,58.70000076293945,59.380001068115234,58.34000015258789,59.060001373291016,59.060001373291016,25883100,WFC
2022-02-10,59.54999923706055,60.29999923706055,58.79999923706055,59.04999923706055,59.04999923706055,36092000,WFC
2022-02-11,58.52000045776367,60.2400016784668,57.90999984741211,58.310001373291016,58.310001373291016,38650500,WFC
2022-02-14,58.5099983215332,58.650001525878906,57.18000030517578,57.849998474121094,57.849998474121094,32680500,WFC
2022-02-15,59.119998931884766,59.31999969482422,58.09000015258789,58.380001068115234,58.380001068115234,18224600,WFC
2022-02-16,57.90999984741211,58.880001068115234,57.54999923706055,58.13999938964844,58.13999938964844,22057200,WFC
2022-02-17,57.150001525878906,57.529998779296875,55.7599983215332,56.150001525878906,56.150001525878906,24946500,WFC
2022-02-18,56.150001525878906,56.720001220703125,55.369998931884766,55.630001068115234,55.630001068115234,22137900,WFC
2022-02-22,55.56999969482422,56.119998931884766,54.70000076293945,55.279998779296875,55.279998779296875,26887800,WFC
2022-02-23,55.849998474121094,56.02000045776367,53.7599983215332,53.95000076293945,53.95000076293945,21860700,WFC
2022-02-24,51.7599983215332,52.83000183105469,50.68000030517578,52.709999084472656,52.709999084472656,40917600,WFC
2022-02-25,53.16999816894531,54.439998626708984,53.09000015258789,54.11000061035156,54.11000061035156,27493500,WFC
2022-02-28,52.630001068115234,53.400001525878906,52.209999084472656,53.369998931884766,53.369998931884766,31078200,WFC
2022-03-01,52.439998626708984,52.720001220703125,50.0099983215332,50.290000915527344,50.290000915527344,54135500,WFC
2022-03-02,51.31999969482422,52.81999969482422,51.0,52.220001220703125,52.220001220703125,34894300,WFC
2022-03-03,52.349998474121094,52.560001373291016,50.939998626708984,51.2400016784668,51.2400016784668,24159700,WFC
2022-03-04,50.040000915527344,50.060001373291016,48.18000030517578,48.790000915527344,48.790000915527344,35871600,WFC
2022-03-07,48.58000183105469,48.58000183105469,45.77000045776367,45.810001373291016,45.810001373291016,56332500,WFC
2022-03-08,46.68000030517578,48.20000076293945,46.349998474121094,46.459999084472656,46.459999084472656,60018100,WFC
2022-03-09,48.790000915527344,49.75,48.349998474121094,49.15999984741211,49.15999984741211,34560200,WFC
2022-03-10,48.2599983215332,49.56999969482422,47.849998474121094,49.0099983215332,49.0099983215332,26178800,WFC
2022-03-11,49.66999816894531,50.0,48.43000030517578,48.470001220703125,48.470001220703125,23695900,WFC
2022-03-14,49.65999984741211,50.380001068115234,49.29999923706055,49.86000061035156,49.86000061035156,28166600,WFC
2022-03-15,50.15999984741211,50.630001068115234,49.33000183105469,50.11000061035156,50.11000061035156,25080600,WFC
2022-03-16,51.04999923706055,52.220001220703125,50.72999954223633,51.599998474121094,51.599998474121094,34672800,WFC
2022-03-17,51.02000045776367,51.4900016784668,50.22999954223633,51.47999954223633,51.47999954223633,29930300,WFC
2022-03-18,50.849998474121094,51.540000915527344,50.040000915527344,51.41999816894531,51.41999816894531,60949500,WFC
2022-03-21,51.65999984741211,51.79999923706055,50.61000061035156,51.13999938964844,51.13999938964844,23411500,WFC
2022-03-22,52.40999984741211,54.20000076293945,52.29999923706055,53.38999938964844,53.38999938964844,28625600,WFC
2022-03-23,52.7599983215332,53.04999923706055,51.099998474121094,51.119998931884766,51.119998931884766,27988700,WFC
2022-03-24,51.709999084472656,51.81999969482422,50.90999984741211,51.33000183105469,51.33000183105469,19677800,WFC
2022-03-25,51.470001220703125,52.59000015258789,51.40999984741211,52.560001373291016,52.560001373291016,19130900,WFC
2022-03-28,52.029998779296875,52.11000061035156,50.779998779296875,51.810001373291016,51.810001373291016,24115400,WFC
2022-03-29,53.060001373291016,53.29999923706055,51.52000045776367,51.599998474121094,51.599998474121094,20915000,WFC
