,open,high,low,close,adjclose,volume,ticker
2021-12-31,94.20999908447266,95.19000244140625,94.05000305175781,95.0,93.73197937011719,3219400,PM
2022-01-03,94.88999938964844,95.80000305175781,94.44000244140625,95.7300033569336,94.45223999023438,4790300,PM
2022-01-04,95.7699966430664,96.94000244140625,95.52999877929688,96.33999633789062,95.05409240722656,5372400,PM
2022-01-05,96.0,97.06999969482422,95.48999786376953,95.94999694824219,94.66929626464844,7180700,PM
2022-01-06,96.97000122070312,97.63999938964844,96.12000274658203,97.41000366210938,96.10981750488281,6279600,PM
2022-01-07,97.38999938964844,99.7300033569336,97.06999969482422,99.13999938964844,97.81671905517578,4764500,PM
2022-01-10,99.69999694824219,100.4000015258789,98.73999786376953,100.27999877929688,98.9415054321289,7067300,PM
2022-01-11,100.12000274658203,101.0199966430664,99.08999633789062,100.98999786376953,99.64202880859375,6473300,PM
2022-01-12,100.95999908447266,101.91000366210938,100.16000366210938,101.44000244140625,100.08602905273438,4812200,PM
2022-01-13,101.33000183105469,102.12999725341797,100.80000305175781,102.0999984741211,100.73721313476562,6696800,PM
2022-01-14,102.0999984741211,103.54000091552734,101.44000244140625,103.37999725341797,102.00012969970703,5576100,PM
2022-01-18,103.22000122070312,103.5999984741211,101.47000122070312,101.7300033569336,100.37215423583984,7123400,PM
2022-01-19,101.80999755859375,102.33000183105469,101.41999816894531,101.48999786376953,100.1353530883789,6510600,PM
2022-01-20,101.05999755859375,102.77999877929688,100.68000030517578,102.0199966430664,100.65827941894531,5589700,PM
2022-01-21,102.63999938964844,103.75,102.33000183105469,102.91999816894531,101.5462646484375,5423700,PM
2022-01-24,102.4800033569336,102.98999786376953,98.80999755859375,100.58000183105469,99.23750305175781,8974600,PM
2022-01-25,99.68000030517578,102.63999938964844,98.2699966430664,102.13999938964844,100.77667999267578,6006400,PM
2022-01-26,101.80999755859375,102.8499984741211,100.56999969482422,101.37999725341797,100.02681732177734,6340300,PM
2022-01-27,102.0999984741211,103.30000305175781,101.41000366210938,102.25,100.88520812988281,7345900,PM
2022-01-28,102.0,103.69000244140625,101.38999938964844,103.5199966430664,102.13825988769531,5520300,PM
2022-01-31,102.47000122070312,103.63999938964844,102.33000183105469,102.8499984741211,101.47720336914062,8025800,PM
2022-02-01,102.9000015258789,103.6500015258789,102.0199966430664,103.25,101.87186431884766,8047800,PM
2022-02-02,103.0,104.16999816894531,102.91000366210938,103.9000015258789,102.51319122314453,7527700,PM
2022-02-03,104.0999984741211,104.18000030517578,103.04000091552734,103.80999755859375,102.42438507080078,3815500,PM
2022-02-04,103.41999816894531,104.36000061035156,102.69999694824219,103.58999633789062,102.20732116699219,6374500,PM
2022-02-07,103.58999633789062,104.0999984741211,102.69999694824219,103.58000183105469,102.19746398925781,5195700,PM
2022-02-08,104.08999633789062,104.26000213623047,103.43000030517578,103.8499984741211,102.46385192871094,5953100,PM
2022-02-09,104.23999786376953,104.54000091552734,103.75,104.0999984741211,102.71051788330078,4226000,PM
2022-02-10,104.61000061035156,106.44000244140625,103.95999908447266,105.06999969482422,103.66757202148438,7008300,PM
2022-02-11,105.05000305175781,108.56999969482422,104.91000366210938,107.95999908447266,106.51899719238281,8674300,PM
2022-02-14,108.0,109.41999816894531,107.7699966430664,109.23999786376953,107.78190612792969,9409900,PM
2022-02-15,109.3499984741211,110.62999725341797,109.06999969482422,109.66999816894531,108.20616912841797,6564500,PM
2022-02-16,109.66999816894531,111.97000122070312,109.30000305175781,111.56999969482422,110.080810546875,8577200,PM
2022-02-17,110.69000244140625,112.33000183105469,110.6500015258789,111.9000015258789,110.40641021728516,6320400,PM
2022-02-18,111.5,112.4800033569336,111.18000030517578,111.61000061035156,110.12027740478516,7870300,PM
2022-02-22,110.91999816894531,111.16999816894531,107.54000091552734,108.58999633789062,107.14058685302734,7944500,PM
2022-02-23,109.16999816894531,109.37999725341797,108.01000213623047,108.58999633789062,107.14058685302734,5268000,PM
2022-02-24,106.11000061035156,106.33000183105469,101.18000030517578,102.79000091552734,101.41800689697266,10355000,PM
2022-02-25,103.80000305175781,105.9800033569336,103.52999877929688,105.23999786376953,103.83529663085938,6634400,PM
2022-02-28,102.08000183105469,102.7699966430664,100.06999969482422,101.06999969482422,99.72096252441406,10381600,PM
2022-03-01,101.06999969482422,102.16000366210938,100.44000244140625,101.44000244140625,100.08602905273438,5000500,PM
2022-03-02,101.44000244140625,103.48999786376953,101.01000213623047,102.54000091552734,101.17134094238281,5426100,PM
2022-03-03,101.62999725341797,103.08999633789062,101.62999725341797,102.4800033569336,101.11214447021484,4584600,PM
2022-03-04,101.04000091552734,101.05999755859375,99.25,99.80000305175781,98.4679183959961,7054400,PM
2022-03-07,97.3499984741211,97.58999633789062,92.44999694824219,93.19999694824219,91.95600128173828,14334100,PM
