,open,high,low,close,adjclose,volume,ticker
2021-12-31,19.3700008392334,19.6200008392334,19.309999465942383,19.399999618530273,19.399999618530273,567100,KTOS
2022-01-03,19.43000030517578,19.8700008392334,19.309999465942383,19.649999618530273,19.649999618530273,973600,KTOS
2022-01-04,19.760000228881836,20.0,19.56999969482422,19.979999542236328,19.979999542236328,544400,KTOS
2022-01-05,19.979999542236328,20.0,18.899999618530273,18.90999984741211,18.90999984741211,633400,KTOS
2022-01-06,19.0,19.100000381469727,18.40999984741211,18.6200008392334,18.6200008392334,725600,KTOS
2022-01-07,18.530000686645508,18.93000030517578,18.40999984741211,18.510000228881836,18.510000228881836,1160700,KTOS
2022-01-10,18.399999618530273,18.540000915527344,17.920000076293945,18.209999084472656,18.209999084472656,1098900,KTOS
2022-01-11,18.15999984741211,18.510000228881836,18.020000457763672,18.350000381469727,18.350000381469727,737500,KTOS
2022-01-12,17.540000915527344,17.610000610351562,16.780000686645508,16.93000030517578,16.93000030517578,2246900,KTOS
2022-01-13,17.110000610351562,17.8700008392334,17.040000915527344,17.290000915527344,17.290000915527344,1989900,KTOS
2022-01-14,17.229999542236328,17.280000686645508,16.549999237060547,16.8700008392334,16.8700008392334,873200,KTOS
2022-01-18,16.75,16.850000381469727,16.579999923706055,16.719999313354492,16.719999313354492,1180200,KTOS
2022-01-19,16.75,17.170000076293945,16.639999389648438,16.8700008392334,16.8700008392334,796400,KTOS
2022-01-20,16.940000534057617,17.579999923706055,16.90999984741211,17.09000015258789,17.09000015258789,1389200,KTOS
2022-01-21,17.139999389648438,17.530000686645508,16.950000762939453,16.969999313354492,16.969999313354492,1444800,KTOS
2022-01-24,16.6200008392334,17.030000686645508,16.309999465942383,17.0,17.0,1670200,KTOS
2022-01-25,16.799999237060547,17.059999465942383,16.579999923706055,16.860000610351562,16.860000610351562,913300,KTOS
2022-01-26,17.110000610351562,17.459999084472656,16.65999984741211,16.75,16.75,897800,KTOS
2022-01-27,16.860000610351562,16.8700008392334,16.06999969482422,16.190000534057617,16.190000534057617,763500,KTOS
2022-01-28,16.18000030517578,16.329999923706055,15.710000038146973,16.329999923706055,16.329999923706055,899300,KTOS
2022-01-31,16.34000015258789,16.770000457763672,16.290000915527344,16.760000228881836,16.760000228881836,1425500,KTOS
2022-02-01,16.940000534057617,17.059999465942383,16.56999969482422,17.030000686645508,17.030000686645508,687800,KTOS
2022-02-02,16.81999969482422,16.969999313354492,16.579999923706055,16.799999237060547,16.799999237060547,668100,KTOS
2022-02-03,16.56999969482422,16.780000686645508,16.270000457763672,16.299999237060547,16.299999237060547,593300,KTOS
2022-02-04,16.350000381469727,16.649999618530273,16.09000015258789,16.479999542236328,16.479999542236328,708100,KTOS
2022-02-07,16.489999771118164,16.889999389648438,16.469999313354492,16.700000762939453,16.700000762939453,514600,KTOS
2022-02-08,16.75,17.100000381469727,16.6200008392334,17.049999237060547,17.049999237060547,474700,KTOS
2022-02-09,17.290000915527344,17.389999389648438,17.170000076293945,17.290000915527344,17.290000915527344,660400,KTOS
2022-02-10,16.93000030517578,17.489999771118164,16.809999465942383,16.850000381469727,16.850000381469727,687800,KTOS
2022-02-11,16.920000076293945,17.299999237060547,16.790000915527344,17.09000015258789,17.09000015258789,1182700,KTOS
2022-02-14,17.100000381469727,17.469999313354492,16.8700008392334,16.979999542236328,16.979999542236328,926800,KTOS
2022-02-15,17.239999771118164,17.329999923706055,17.020000457763672,17.079999923706055,17.079999923706055,980000,KTOS
2022-02-16,17.079999923706055,17.420000076293945,16.93000030517578,17.280000686645508,17.280000686645508,775100,KTOS
2022-02-17,17.09000015258789,17.25,16.950000762939453,16.959999084472656,16.959999084472656,542600,KTOS
2022-02-18,16.90999984741211,17.010000228881836,16.459999084472656,16.459999084472656,16.459999084472656,918200,KTOS
2022-02-22,16.489999771118164,16.719999313354492,16.15999984741211,16.309999465942383,16.309999465942383,1051500,KTOS
2022-02-23,16.610000610351562,16.780000686645508,15.010000228881836,15.039999961853027,15.039999961853027,1611500,KTOS
2022-02-24,15.069999694824219,18.329999923706055,14.930000305175781,18.309999465942383,18.309999465942383,4121000,KTOS
2022-02-25,18.309999465942383,18.700000762939453,17.799999237060547,18.68000030517578,18.68000030517578,2164400,KTOS
2022-02-28,19.510000228881836,21.059999465942383,19.229999542236328,20.920000076293945,20.920000076293945,3612300,KTOS
2022-03-01,21.059999465942383,21.950000762939453,19.989999771118164,20.010000228881836,20.010000228881836,3535400,KTOS
2022-03-02,20.0,20.100000381469727,18.940000534057617,19.350000381469727,19.350000381469727,2227100,KTOS
2022-03-03,19.3700008392334,19.479999542236328,18.690000534057617,18.950000762939453,18.950000762939453,1709200,KTOS
2022-03-04,19.049999237060547,20.270000457763672,18.860000610351562,20.0,20.0,2773900,KTOS
2022-03-07,20.100000381469727,20.979999542236328,20.059999465942383,20.729999542236328,20.729999542236328,3162400,KTOS
2022-03-08,20.649999618530273,21.600000381469727,20.229999542236328,20.3700008392334,20.3700008392334,2361900,KTOS
2022-03-09,20.219999313354492,20.219999313354492,19.170000076293945,19.389999389648438,19.389999389648438,1226800,KTOS
2022-03-10,19.399999618530273,19.950000762939453,19.309999465942383,19.649999618530273,19.649999618530273,899100,KTOS
2022-03-11,19.59000015258789,19.75,18.700000762939453,18.719999313354492,18.719999313354492,1090800,KTOS
2022-03-14,18.489999771118164,18.6200008392334,17.760000228881836,18.1299991607666,18.1299991607666,1268400,KTOS
2022-03-15,18.139999389648438,18.56999969482422,18.049999237060547,18.559999465942383,18.559999465942383,659300,KTOS
2022-03-16,18.579999923706055,18.700000762939453,17.760000228881836,18.270000457763672,18.270000457763672,1320500,KTOS
2022-03-17,18.270000457763672,18.979999542236328,18.040000915527344,18.8700008392334,18.8700008392334,2047000,KTOS
2022-03-18,19.09000015258789,20.260000228881836,19.059999465942383,20.010000228881836,20.010000228881836,1703200,KTOS
2022-03-21,19.780000686645508,20.15999984741211,19.360000610351562,19.649999618530273,19.649999618530273,844700,KTOS
2022-03-22,19.709999084472656,20.299999237060547,19.549999237060547,20.06999969482422,20.06999969482422,665800,KTOS
2022-03-23,20.030000686645508,20.040000915527344,19.459999084472656,19.799999237060547,19.799999237060547,732500,KTOS
2022-03-24,20.239999771118164,21.0,20.200000762939453,20.969999313354492,20.969999313354492,1305400,KTOS
2022-03-25,20.90999984741211,21.18000030517578,20.600000381469727,20.959999084472656,20.959999084472656,1183700,KTOS
2022-03-28,20.81999969482422,21.040000915527344,20.360000610351562,20.670000076293945,20.670000076293945,1064400,KTOS
